startX,startY,startZ,endX,endY,endZ,cyl_ID,parent_ID,axis_ID,branch_order,radius,length,volume,subtree_length
216729.595,5199924.165,204.661,216729.537,5199924.224,204.675,5632,5631,1104,4,0.003,0.084,0.00000,0.143
216729.537,5199924.224,204.675,216729.485,5199924.280,204.686,5633,5632,1104,4,0.003,0.077,0.00000,0.069
216729.485,5199924.280,204.686,216729.436,5199924.335,204.697,5634,5633,1104,4,0.002,0.075,0.00000,0.000
216730.770,5199922.632,204.586,216730.828,5199922.570,204.605,5635,4800,1096,5,0.002,0.087,0.00000,0.000
216731.212,5199922.058,204.449,216731.210,5199921.984,204.517,5636,5368,1152,3,0.007,0.101,0.00002,0.508
216731.210,5199921.984,204.517,216731.216,5199921.909,204.587,5637,5636,1152,3,0.006,0.102,0.00001,0.412
216731.658,5199922.525,204.297,216731.659,5199922.411,204.342,5638,5575,1144,3,0.013,0.123,0.00006,1.006
216731.659,5199922.411,204.342,216731.650,5199922.319,204.394,5639,5638,1144,3,0.012,0.106,0.00005,0.906
216731.650,5199922.319,204.394,216731.645,5199922.234,204.444,5640,5639,1144,3,0.011,0.099,0.00004,0.803
216729.018,5199924.634,203.787,216729.024,5199924.720,203.803,5641,4865,1522,4,0.006,0.087,0.00001,0.764
216729.024,5199924.720,203.803,216729.025,5199924.803,203.825,5642,5641,1522,4,0.005,0.087,0.00001,0.679
216729.025,5199924.803,203.825,216729.011,5199924.888,203.851,5643,5642,1522,4,0.005,0.090,0.00001,0.594
216729.011,5199924.888,203.851,216728.984,5199924.974,203.875,5644,5643,1522,4,0.004,0.093,0.00001,0.499
216729.018,5199924.634,203.787,216729.166,5199924.620,203.762,5645,4865,1527,5,0.003,0.151,0.00001,0.273
216729.166,5199924.620,203.762,216729.270,5199924.636,203.746,5646,5645,1527,5,0.003,0.106,0.00000,0.177
216729.270,5199924.636,203.746,216729.366,5199924.658,203.732,5647,5646,1527,5,0.003,0.100,0.00000,0.083
216729.366,5199924.658,203.732,216729.453,5199924.687,203.720,5648,5647,1527,5,0.002,0.092,0.00000,0.000
216730.519,5199923.586,203.762,216730.486,5199923.685,203.777,5649,5301,1133,6,0.003,0.106,0.00000,0.261
216730.486,5199923.685,203.777,216730.454,5199923.776,203.793,5650,5649,1133,6,0.003,0.097,0.00000,0.167
216730.454,5199923.776,203.793,216730.427,5199923.858,203.807,5651,5650,1133,6,0.003,0.088,0.00000,0.081
216730.427,5199923.858,203.807,216730.399,5199923.939,203.822,5652,5651,1133,6,0.002,0.087,0.00000,0.000
216730.672,5199923.595,203.702,216730.736,5199923.658,203.687,5653,5475,1132,5,0.004,0.090,0.00000,0.283
216730.736,5199923.658,203.687,216730.787,5199923.716,203.669,5654,5653,1132,5,0.003,0.080,0.00000,0.194
216730.787,5199923.716,203.669,216730.820,5199923.766,203.640,5655,5654,1132,5,0.003,0.067,0.00000,0.120
216730.820,5199923.766,203.640,216730.841,5199923.810,203.602,5656,5655,1132,5,0.003,0.061,0.00000,0.061
216730.841,5199923.810,203.602,216730.859,5199923.852,203.562,5657,5656,1132,5,0.002,0.061,0.00000,0.000
216728.265,5199924.732,204.415,216728.252,5199924.814,204.450,5658,4790,1245,3,0.004,0.090,0.00000,0.296
216728.252,5199924.814,204.450,216728.249,5199924.899,204.494,5659,5658,1245,3,0.003,0.095,0.00000,0.199
216723.882,5199921.093,205.140,216723.981,5199921.161,205.211,5660,5478,3578,5,0.004,0.140,0.00001,0.209
216725.106,5199921.388,206.200,216725.117,5199921.291,206.233,5661,5557,3145,5,0.014,0.104,0.00007,2.329
216727.281,5199922.183,205.856,216727.202,5199922.138,205.902,5662,5497,1212,5,0.003,0.102,0.00000,0.356
216725.216,5199921.554,206.164,216725.329,5199921.501,206.205,5663,5309,3146,6,0.007,0.131,0.00002,1.079
216725.329,5199921.501,206.205,216725.429,5199921.459,206.257,5664,5663,3146,6,0.006,0.121,0.00001,0.965
216725.429,5199921.459,206.257,216725.509,5199921.416,206.303,5665,5664,3146,6,0.006,0.101,0.00001,0.870
216725.509,5199921.416,206.303,216725.581,5199921.359,206.315,5666,5665,3146,6,0.005,0.093,0.00001,0.766
216728.555,5199920.263,205.952,216728.587,5199920.210,205.968,5667,5589,1027,5,0.004,0.064,0.00000,0.448
216728.587,5199920.210,205.968,216728.634,5199920.169,205.982,5668,5667,1027,5,0.004,0.064,0.00000,0.390
216728.634,5199920.169,205.982,216728.696,5199920.135,205.994,5669,5668,1027,5,0.004,0.072,0.00000,0.324
216728.696,5199920.135,205.994,216728.768,5199920.106,206.004,5670,5669,1027,5,0.003,0.078,0.00000,0.242
216727.893,5199923.693,206.258,216727.855,5199923.711,206.329,5671,5585,1429,3,0.020,0.083,0.00010,3.033
216727.855,5199923.711,206.329,216727.810,5199923.724,206.394,5672,5671,1429,3,0.019,0.079,0.00009,2.934
216731.658,5199922.525,204.297,216731.701,5199922.568,204.361,5673,5575,1082,2,0.025,0.088,0.00018,1.726
216731.701,5199922.568,204.361,216731.726,5199922.617,204.432,5674,5673,1082,2,0.024,0.090,0.00017,1.626
216731.286,5199923.115,203.634,216731.344,5199923.136,203.619,5675,5202,1124,4,0.009,0.063,0.00002,1.027
216731.344,5199923.136,203.619,216731.399,5199923.156,203.602,5676,5675,1124,4,0.008,0.062,0.00001,0.974
216731.399,5199923.156,203.602,216731.483,5199923.152,203.570,5677,5676,1124,4,0.008,0.090,0.00002,0.921
216725.436,5199922.049,206.374,216725.502,5199922.132,206.422,5678,5590,3197,5,0.010,0.116,0.00004,1.528
216727.065,5199922.665,205.632,216727.026,5199922.577,205.623,5679,5322,1200,4,0.005,0.097,0.00001,0.790
216729.485,5199923.439,205.000,216729.470,5199923.486,205.085,5680,5576,1108,6,0.002,0.098,0.00000,0.000
216727.207,5199922.993,205.698,216727.211,5199922.977,205.697,5681,5121,1280,4,0.003,0.017,0.00000,0.016
216727.211,5199922.977,205.697,216727.217,5199922.965,205.695,5682,5681,1280,4,0.002,0.013,0.00000,0.000
216724.936,5199917.624,205.117,216724.931,5199917.572,205.115,5683,5476,2012,6,0.002,0.052,0.00000,0.000
216727.236,5199919.549,206.387,216727.338,5199919.767,206.381,5684,5292,2628,5,0.003,0.240,0.00001,0.092
216727.338,5199919.767,206.381,216727.407,5199919.804,206.333,5685,5684,2628,5,0.002,0.092,0.00000,0.000
216727.325,5199919.195,206.648,216727.295,5199919.277,206.700,5686,5465,2620,5,0.007,0.102,0.00001,0.810
216727.295,5199919.277,206.700,216727.260,5199919.356,206.751,5687,5686,2620,5,0.006,0.100,0.00001,0.709
216725.191,5199923.427,205.303,216725.203,5199923.509,205.326,5688,4648,3419,4,0.006,0.086,0.00001,0.810
216727.270,5199923.992,205.305,216727.165,5199924.062,205.360,5689,5389,1295,5,0.002,0.138,0.00000,0.000
216727.930,5199924.381,205.554,216727.887,5199924.475,205.552,5690,5408,1303,5,0.005,0.104,0.00001,0.783
216727.887,5199924.475,205.552,216727.834,5199924.554,205.568,5691,5690,1303,5,0.005,0.097,0.00001,0.699
216727.834,5199924.554,205.568,216727.772,5199924.629,205.604,5692,5691,1303,5,0.004,0.103,0.00001,0.598
216728.605,5199924.010,205.595,216728.687,5199924.058,205.550,5693,5223,1409,5,0.007,0.105,0.00002,1.284
216728.687,5199924.058,205.550,216728.772,5199924.075,205.516,5694,5693,1409,5,0.007,0.093,0.00001,1.190
216728.772,5199924.075,205.516,216728.835,5199924.102,205.481,5695,5694,1409,5,0.006,0.077,0.00001,1.111
216728.835,5199924.102,205.481,216728.872,5199924.156,205.443,5696,5695,1409,5,0.006,0.076,0.00001,1.038
216728.872,5199924.156,205.443,216728.962,5199924.067,205.446,5697,5696,1410,6,0.004,0.126,0.00001,0.545
216729.485,5199923.439,205.000,216729.457,5199923.288,205.033,5698,5576,1107,5,0.002,0.157,0.00000,0.000
216727.042,5199923.999,205.252,216727.000,5199924.064,205.259,5699,4633,1265,4,0.003,0.078,0.00000,0.052
216727.000,5199924.064,205.259,216726.960,5199924.119,205.270,5700,5699,1265,4,0.002,0.069,0.00000,0.000
216727.657,5199920.452,205.992,216727.578,5199920.468,206.048,5701,5115,1013,3,0.021,0.098,0.00014,2.642
216728.608,5199922.354,206.305,216728.561,5199922.395,206.375,5702,5504,497,3,0.009,0.094,0.00003,1.177
216728.561,5199922.395,206.375,216728.496,5199922.422,206.437,5703,5702,497,3,0.009,0.094,0.00002,1.088
216728.496,5199922.422,206.437,216728.419,5199922.440,206.492,5704,5703,497,3,0.008,0.096,0.00002,0.989
216727.657,5199920.452,205.992,216727.631,5199920.324,206.053,5705,5115,1050,4,0.005,0.144,0.00001,0.597
216727.631,5199920.324,206.053,216727.599,5199920.227,206.109,5706,5705,1050,4,0.005,0.117,0.00001,0.494
216727.599,5199920.227,206.109,216727.556,5199920.166,206.158,5707,5706,1050,4,0.004,0.089,0.00001,0.395
216727.556,5199920.166,206.158,216727.489,5199920.161,206.197,5708,5707,1050,4,0.004,0.078,0.00000,0.304
216729.020,5199923.455,205.727,216728.996,5199923.423,205.799,5709,5413,1256,3,0.005,0.082,0.00001,0.446
216728.996,5199923.423,205.799,216728.979,5199923.371,205.852,5710,5709,1256,3,0.004,0.077,0.00000,0.362
216731.286,5199923.115,203.634,216731.286,5199923.225,203.645,5711,5202,1130,5,0.006,0.111,0.00001,0.775
216731.286,5199923.225,203.645,216731.299,5199923.312,203.655,5712,5711,1130,5,0.006,0.088,0.00001,0.697
216731.299,5199923.312,203.655,216731.312,5199923.396,203.662,5713,5712,1130,5,0.005,0.085,0.00001,0.615
216731.312,5199923.396,203.662,216731.325,5199923.472,203.666,5714,5713,1130,5,0.005,0.077,0.00001,0.540
216731.325,5199923.472,203.666,216731.334,5199923.546,203.671,5715,5714,1130,5,0.005,0.075,0.00000,0.465
216731.334,5199923.546,203.671,216731.344,5199923.619,203.676,5716,5715,1130,5,0.004,0.074,0.00000,0.393
216731.344,5199923.619,203.676,216731.358,5199923.695,203.685,5717,5716,1130,5,0.004,0.078,0.00000,0.320
216731.358,5199923.695,203.685,216731.379,5199923.770,203.697,5718,5717,1130,5,0.003,0.079,0.00000,0.239
216731.379,5199923.770,203.697,216731.409,5199923.842,203.711,5719,5718,1130,5,0.003,0.079,0.00000,0.156
216731.409,5199923.842,203.711,216731.442,5199923.911,203.726,5720,5719,1130,5,0.003,0.078,0.00000,0.077
216731.442,5199923.911,203.726,216731.477,5199923.979,203.742,5721,5720,1130,5,0.002,0.078,0.00000,0.000
216727.042,5199923.999,205.252,216727.038,5199923.989,205.376,5722,4633,1266,5,0.002,0.124,0.00000,0.000
216723.389,5199921.092,205.513,216723.311,5199921.061,205.521,5723,5219,3586,4,0.011,0.085,0.00003,1.012
216723.311,5199921.061,205.521,216723.230,5199921.034,205.535,5724,5723,3586,4,0.010,0.086,0.00003,0.896
216726.018,5199918.326,206.613,216726.188,5199918.284,206.605,5725,3914,2034,4,0.011,0.175,0.00007,1.270
216729.608,5199920.953,205.427,216729.514,5199920.934,205.467,5726,5554,481,5,0.003,0.104,0.00000,0.282
216729.514,5199920.934,205.467,216729.438,5199920.895,205.519,5727,5726,481,5,0.003,0.099,0.00000,0.198
216729.438,5199920.895,205.519,216729.385,5199920.839,205.572,5728,5727,481,5,0.003,0.094,0.00000,0.101
216725.126,5199919.771,205.473,216725.066,5199919.831,205.500,5729,5562,2414,3,0.012,0.089,0.00004,1.392
216725.066,5199919.831,205.500,216725.009,5199919.892,205.528,5730,5729,2414,3,0.011,0.088,0.00003,1.309
216725.009,5199919.892,205.528,216724.982,5199919.988,205.564,5731,5730,2414,3,0.010,0.107,0.00003,1.210
216730.939,5199922.340,204.331,216730.883,5199922.370,204.350,5732,5380,1155,5,0.003,0.066,0.00000,0.201
216730.883,5199922.370,204.350,216730.824,5199922.419,204.350,5733,5732,1155,5,0.003,0.077,0.00000,0.132
216730.824,5199922.419,204.350,216730.761,5199922.481,204.339,5734,5733,1155,5,0.002,0.089,0.00000,0.000
216729.253,5199923.569,205.442,216729.306,5199923.612,205.452,5735,5406,1261,4,0.004,0.069,0.00000,0.396
216729.306,5199923.612,205.452,216729.375,5199923.647,205.465,5736,5735,1261,4,0.004,0.077,0.00000,0.331
216729.375,5199923.647,205.465,216729.449,5199923.673,205.475,5737,5736,1261,4,0.003,0.080,0.00000,0.242
216723.321,5199922.558,205.519,216723.301,5199922.623,205.566,5738,5209,3526,3,0.003,0.083,0.00000,0.078
216723.301,5199922.623,205.566,216723.282,5199922.687,205.613,5739,5738,3526,3,0.002,0.082,0.00000,0.000
216728.200,5199919.947,205.859,216728.208,5199919.854,205.890,5740,4962,1022,4,0.006,0.099,0.00001,0.682
216728.208,5199919.854,205.890,216728.231,5199919.758,205.925,5741,5740,1022,4,0.005,0.104,0.00001,0.568
216729.849,5199921.195,205.471,216729.791,5199921.183,205.542,5742,5602,494,4,0.003,0.093,0.00000,0.073
216729.791,5199921.183,205.542,216729.729,5199921.171,205.619,5743,5742,494,4,0.002,0.099,0.00000,0.000
216722.844,5199922.154,205.560,216722.784,5199922.188,205.614,5744,5314,3127,2,0.061,0.088,0.00105,3.760
216722.784,5199922.188,205.614,216722.720,5199922.223,205.668,5745,5744,3127,2,0.061,0.090,0.00104,3.677
216722.720,5199922.223,205.668,216722.652,5199922.255,205.720,5746,5745,3127,2,0.060,0.092,0.00103,3.585
216731.211,5199923.103,203.651,216731.316,5199922.930,203.673,5747,5201,1131,5,0.002,0.204,0.00000,0.000
216728.181,5199924.211,205.595,216728.137,5199924.342,205.592,5748,5409,1307,5,0.003,0.138,0.00001,0.329
216727.236,5199919.549,206.387,216727.187,5199919.583,206.401,5749,5292,2624,4,0.005,0.062,0.00000,0.411
216728.608,5199922.354,206.305,216728.671,5199922.458,206.282,5750,5504,502,4,0.005,0.124,0.00001,0.632
216728.671,5199922.458,206.282,216728.712,5199922.550,206.282,5751,5750,502,4,0.005,0.100,0.00001,0.542
216728.712,5199922.550,206.282,216728.752,5199922.638,206.297,5752,5751,502,4,0.004,0.098,0.00001,0.448
216728.752,5199922.638,206.297,216728.789,5199922.717,206.325,5753,5752,502,4,0.004,0.092,0.00000,0.354
216726.054,5199920.059,205.878,216726.025,5199920.134,205.912,5754,5490,2437,3,0.008,0.087,0.00002,0.868
216726.025,5199920.134,205.912,216726.006,5199920.213,205.947,5755,5754,2437,3,0.007,0.089,0.00002,0.780
216726.006,5199920.213,205.947,216725.979,5199920.290,205.985,5756,5755,2437,3,0.007,0.090,0.00001,0.682
216729.600,5199921.477,206.471,216729.509,5199921.511,206.523,5757,5521,504,3,0.002,0.110,0.00000,0.000
216727.232,5199923.239,206.039,216727.216,5199923.196,206.111,5758,5618,1264,3,0.007,0.085,0.00001,0.852
216727.216,5199923.196,206.111,216727.199,5199923.136,206.167,5759,5758,1264,3,0.006,0.084,0.00001,0.753
216728.700,5199920.705,205.893,216728.778,5199920.668,205.937,5760,5238,1033,6,0.003,0.097,0.00000,0.117
216727.216,5199923.196,206.111,216727.383,5199923.327,206.150,5761,5758,1278,4,0.002,0.216,0.00000,0.000
216727.806,5199920.424,205.881,216727.755,5199920.250,205.800,5762,5113,1052,4,0.002,0.199,0.00000,0.000
216729.020,5199923.455,205.727,216729.173,5199923.414,205.729,5763,5413,1260,4,0.003,0.158,0.00000,0.098
216729.173,5199923.414,205.729,216729.269,5199923.397,205.744,5764,5763,1260,4,0.002,0.098,0.00000,0.000
216728.288,5199924.277,205.617,216728.367,5199924.346,205.636,5765,5512,1302,4,0.006,0.106,0.00001,0.828
216728.367,5199924.346,205.636,216728.422,5199924.418,205.654,5766,5765,1302,4,0.006,0.093,0.00001,0.744
216728.422,5199924.418,205.654,216728.462,5199924.493,205.670,5767,5766,1302,4,0.005,0.086,0.00001,0.660
216728.462,5199924.493,205.670,216728.492,5199924.565,205.681,5768,5767,1302,4,0.005,0.078,0.00001,0.578
216728.492,5199924.565,205.681,216728.509,5199924.633,205.695,5769,5768,1302,4,0.005,0.072,0.00000,0.502
216728.509,5199924.633,205.695,216728.514,5199924.704,205.717,5770,5769,1302,4,0.004,0.074,0.00000,0.437
216728.514,5199924.704,205.717,216728.510,5199924.779,205.746,5771,5770,1302,4,0.004,0.080,0.00000,0.357
216728.510,5199924.779,205.746,216728.631,5199924.790,205.728,5772,5771,1305,5,0.002,0.123,0.00000,0.000
216732.129,5199922.137,202.787,216732.015,5199922.145,202.787,5773,5499,1666,4,0.002,0.114,0.00000,0.000
216727.281,5199922.183,205.856,216727.412,5199922.082,205.862,5774,5497,1214,6,0.003,0.166,0.00000,0.214
216727.412,5199922.082,205.862,216727.510,5199922.008,205.874,5775,5774,1214,6,0.003,0.124,0.00000,0.113
216727.510,5199922.008,205.874,216727.616,5199921.929,205.884,5776,5775,1214,6,0.002,0.132,0.00000,0.000
216725.188,5199923.347,205.281,216725.469,5199923.311,205.300,5777,4647,3423,5,0.003,0.284,0.00001,0.102
216725.469,5199923.311,205.300,216725.458,5199923.229,205.256,5778,5777,3424,6,0.002,0.094,0.00000,0.000
216725.030,5199919.517,205.382,216724.931,5199919.453,205.392,5779,5513,2421,5,0.002,0.118,0.00000,0.000
216725.126,5199919.771,205.473,216725.004,5199919.738,205.438,5780,5562,2429,4,0.004,0.131,0.00001,0.345
216725.004,5199919.738,205.438,216724.900,5199919.726,205.424,5781,5780,2429,4,0.004,0.105,0.00000,0.231
216729.479,5199920.634,205.391,216729.581,5199920.720,205.407,5782,4532,474,4,0.002,0.135,0.00000,0.000
216729.786,5199920.846,205.361,216729.817,5199920.764,205.350,5783,5391,476,4,0.007,0.087,0.00001,0.967
216729.817,5199920.764,205.350,216729.848,5199920.684,205.334,5784,5783,476,4,0.007,0.088,0.00001,0.878
216729.848,5199920.684,205.334,216729.871,5199920.611,205.314,5785,5784,476,4,0.006,0.080,0.00001,0.800
216729.871,5199920.611,205.314,216729.890,5199920.539,205.286,5786,5785,476,4,0.006,0.080,0.00001,0.722
216726.990,5199923.347,205.717,216727.051,5199923.414,205.776,5787,5568,1274,5,0.004,0.108,0.00000,0.459
216727.051,5199923.414,205.776,216727.101,5199923.479,205.831,5788,5787,1274,5,0.003,0.099,0.00000,0.360
216728.376,5199923.398,205.810,216728.382,5199923.303,205.845,5789,5425,1426,5,0.004,0.102,0.00001,0.586
216728.382,5199923.303,205.845,216728.394,5199923.219,205.877,5790,5789,1426,5,0.004,0.091,0.00000,0.496
216728.394,5199923.219,205.877,216728.397,5199923.140,205.903,5791,5790,1426,5,0.004,0.084,0.00000,0.416
216728.397,5199923.140,205.903,216728.386,5199923.058,205.931,5792,5791,1426,5,0.004,0.087,0.00000,0.341
216728.386,5199923.058,205.931,216728.368,5199922.977,205.960,5793,5792,1426,5,0.003,0.088,0.00000,0.247
216726.766,5199919.808,205.812,216726.867,5199919.923,205.856,5794,5415,2453,5,0.002,0.159,0.00000,0.000
216725.479,5199921.270,205.745,216725.560,5199921.361,205.903,5795,4435,3217,6,0.003,0.199,0.00000,0.070
216725.560,5199921.361,205.903,216725.533,5199921.411,205.944,5796,5795,3217,6,0.002,0.070,0.00000,0.000
216725.783,5199917.520,206.108,216725.841,5199917.413,206.064,5797,5441,1858,4,0.004,0.130,0.00001,0.326
216725.783,5199917.520,206.108,216725.692,5199917.413,206.144,5798,5441,1859,5,0.004,0.146,0.00001,0.349
216727.232,5199923.239,206.039,216727.125,5199923.188,206.099,5799,5618,1279,4,0.002,0.132,0.00000,0.000
216727.464,5199923.478,206.185,216727.428,5199923.451,206.176,5800,5334,1430,4,0.002,0.046,0.00000,0.000
216727.747,5199918.673,206.323,216727.818,5199918.679,206.318,5801,5149,2612,5,0.010,0.072,0.00002,1.445
216727.818,5199918.679,206.318,216727.886,5199918.645,206.299,5802,5801,2612,5,0.010,0.078,0.00002,1.383
216727.886,5199918.645,206.299,216727.925,5199918.732,206.348,5803,5802,2614,6,0.002,0.107,0.00000,0.000
216727.256,5199918.373,206.420,216727.281,5199918.313,206.397,5804,5584,2551,5,0.004,0.069,0.00000,0.385
216727.187,5199919.583,206.401,216727.165,5199919.640,206.393,5805,5749,2624,4,0.004,0.062,0.00000,0.302
216727.165,5199919.640,206.393,216727.172,5199919.701,206.375,5806,5805,2624,4,0.004,0.063,0.00000,0.230
216727.172,5199919.701,206.375,216727.180,5199919.754,206.356,5807,5806,2624,4,0.003,0.057,0.00000,0.157
216727.180,5199919.754,206.356,216727.158,5199919.785,206.334,5808,5807,2624,4,0.003,0.044,0.00000,0.087
216727.158,5199919.785,206.334,216727.122,5199919.810,206.311,5809,5808,2624,4,0.002,0.049,0.00000,0.000
216724.830,5199921.697,206.426,216724.940,5199921.600,206.481,5810,5282,3192,5,0.008,0.157,0.00003,1.145
216724.940,5199921.600,206.481,216725.018,5199921.524,206.537,5811,5810,3192,5,0.007,0.122,0.00002,1.030
216729.459,5199921.842,206.458,216729.521,5199921.860,206.531,5812,5287,809,3,0.049,0.097,0.00072,6.942
216725.436,5199922.049,206.374,216725.480,5199921.994,206.477,5813,5590,3201,6,0.008,0.125,0.00003,1.494
216727.657,5199923.544,206.213,216727.645,5199923.501,206.356,5814,5331,1431,5,0.003,0.150,0.00000,0.218
216727.645,5199923.501,206.356,216727.633,5199923.462,206.470,5815,5814,1431,5,0.003,0.121,0.00000,0.115
216727.810,5199923.724,206.394,216727.798,5199923.749,206.447,5816,5672,1429,3,0.019,0.060,0.00007,2.850
216727.798,5199923.749,206.447,216727.824,5199923.788,206.494,5817,5816,1429,3,0.018,0.066,0.00007,2.790
216727.824,5199923.788,206.494,216727.867,5199923.838,206.543,5818,5817,1429,3,0.017,0.082,0.00008,2.695
216726.188,5199918.284,206.605,216726.309,5199918.226,206.618,5819,5725,2034,4,0.010,0.134,0.00004,1.125
216726.309,5199918.226,206.618,216726.403,5199918.164,206.642,5820,5819,2034,4,0.009,0.115,0.00003,1.011
216726.018,5199918.326,206.613,216725.996,5199918.294,206.702,5821,3914,2032,3,0.069,0.097,0.00143,7.159
